,waypoint,flight_id,formation_time,time,age,longitude,latitude,altitude,level,continuous,segment_length,sin_a,cos_a,width,depth,sigma_yz,air_temperature,specific_humidity,air_pressure,rhi,rho_air,q_sat,n_ice_per_m,iwc,u_wind,v_wind,vertical_velocity,tau_cirrus,air_temperature_lower,u_wind_lower,v_wind_lower,dT_dz,ds_dz,dsn_dz,sdr,top_net_solar_radiation,rsr,top_net_thermal_radiation,olr,area_eff,plume_mass_per_m,r_ice_vol,terminal_fall_speed,diffuse_h,diffuse_v,n_ice_per_vol,tau_contrail,dn_dt_agg,dn_dt_turb,rf_sw,rf_lw,rf_net,persistent,ef,timestep,age_hours,x,y,x_proj,y_proj
89295,68,1,2021-09-11 12:52:18,2021-09-11 13:11:12,0 days 00:18:54,-30.711635191666545,40.37831720865034,10346.785103855123,250.6220136161523,True,256.63964300483235,-0.30860147143417693,-0.9511914275416179,1790.3478581885197,173.21833544088273,31065.619144864562,227.83394,0.00024766766,25062.20136161523,1.4388132407679453,0.38321566743445096,0.000172133292207682,7245957583827.919,7.778275771734108e-05,-4.2926736,-40.527615,-0.15822202,0.9093618,229.36313,-3.8413036,-39.36141,0.002984573330471392,0.013749213418886895,0.010664961414529276,1065.307472423969,749.1352,316.17227955287535,-179.40703,179.40703,145691.73898342208,55831.35699421791,5.383556342548503e-06,0.007118029617922953,41.25395352823513,1.3669201873200154,49734855.485885985,0.6488349391278777,3.558797268399231e-17,2.1928863656458908e-05,-38.603462,10.674283,-27.92918,True,-12834786.137350237,1169,0.315,694260.2847920799,4472261.983981841,,
89296,69,1,2021-09-11 12:52:19,2021-09-11 13:11:12,0 days 00:18:53,-30.71451676036972,40.377604983974,10349.59011421275,250.51330777519013,True,242.3642616326449,-0.22970141482292825,-0.9732611468811159,1888.8626615602643,175.60979675859298,33247.45539724295,227.81197,0.00024715596,25051.33077751901,1.4389597140349994,0.38308640317683346,0.0001717601639904485,4458558418965.046,7.741071128825204e-05,-4.2995768,-40.531918,-0.15862699,0.90976155,229.3406,-3.8482556,-39.36625,0.002988988050711896,0.013670955098141292,0.011274047409797164,1065.3063498041815,749.3863,315.9200583002753,-179.41284,179.41284,155662.60524971402,59632.22755424822,6.459663494805566e-06,0.009721656719352188,42.15958598907596,1.4771045461723433,28642450.200628627,0.5337508113420968,6.549612950500828e-17,2.2930874366393056e-05,-31.47038,9.809943,-21.660439,True,-9910890.510832408,1169,0.31472222222222224,694017.690320499,4472176.589408186,,
89297,70,1,2021-09-11 12:52:20,2021-09-11 13:11:12,0 days 00:00:00,-30.717301309531507,40.377104307097746,10350.50586237925,250.47782698547985,False,0.0,0.0,0.0,722.0881668185284,179.23357083700358,0.0,227.80493,0.00024702746,25047.782698547984,1.4392061849092015,0.3830439752136927,0.00017164146849634243,4520236982791.544,7.776633938997188e-05,-4.3018465,-40.52539,-0.15897317,0.910365,229.33337,-3.8505423,-39.359974,0.0029905703239774084,0.013561187127848656,0.0,1065.3027435729603,749.62646,315.67627872921025,-179.41722,179.41722,101648.1471481087,38935.710356717944,5.586933943713428e-06,0.0075851529788451754,43.564870082101834,1.6101202645131352,44469447.89072477,1.0534497984748916,5.853987763437205e-17,1.6480491128774942e-05,-61.912277,15.747349,-46.16493,True,0.0,1169,0.0,693782.721211293,4472114.899877661,,
89298,76,1,2021-09-11 12:52:26,2021-09-11 13:11:12,0 days 00:18:46,-30.734135549671976,40.374135336765896,10352.895936357327,250.38524240678964,True,238.305010170328,-0.2727590766553401,-0.9620823697075662,1836.8196189789953,175.6620797553087,32307.83273143193,227.78728,0.0002468885,25038.524240678966,1.4408779206812563,0.3829320588419608,0.0001713458778934391,4832047311791.9,7.768115015094405e-05,-4.308214,-40.466988,-0.16099198,0.91444737,229.31508,-3.8568623,-39.302635,0.002995611195076151,0.013656086546925461,0.010903806396280613,1065.2801089940356,751.08453,314.1955753026293,-179.44624,179.44624,151698.26861365,58090.130322985795,6.241317725429787e-06,0.00916773125182683,42.13881330935123,1.4539194250579408,31853015.568017542,0.5736701046818167,5.91662020983905e-17,2.256527619901421e-05,-34.074978,10.2974205,-23.777557,True,-10410183.905886441,1169,0.31277777777777777,692361.9563186594,4471748.539340905,,
89299,77,1,2021-09-11 12:52:27,2021-09-11 13:11:12,0 days 00:18:45,-30.736841872560973,40.37355077245315,10353.772503795557,250.35129365620455,True,231.7463612344963,-0.23231937082069795,-0.9726395580797005,1887.2476270017987,178.56767032285356,33649.38609419536,227.78052,0.00024676457,25035.129365620454,1.4411126520887174,0.38289150714174,0.00017123197675675318,3036690990392.317,7.743655920227708e-05,-4.31052,-40.46048,-0.16132995,0.9150537,229.30812,-3.8591497,-39.29637,0.0029971891292240116,0.013567630463499847,0.011164387933820002,1065.2779014636103,751.322,313.9558799792353,-179.45236,179.45236,159232.49204597014,60968.76886541663,7.397159371242126e-06,0.012259030810622613,43.26230668239012,1.5922361659593594,19070799.881192777,0.4822988618409858,1.0587520287220863e-16,2.3581350190303882e-05,-28.350647,9.498495,-18.852152,True,-8239229.02545488,1169,0.3125,692133.843205457,4471677.760172015,,
89300,78,1,2021-09-11 12:52:28,2021-09-11 13:11:12,0 days 00:00:00,-30.739502561414838,40.373066577398895,10354.857637234834,250.3092724755145,False,0.0,0.0,0.0,728.8348046179589,183.1445121617594,0.0,227.77214,0.0002465974,25030.927247551448,1.4413252020446154,0.38284132840802154,0.000171090740239857,3080724089466.787,7.777726898870993e-05,-4.3131986,-40.45547,-0.1616661,0.9156094,229.29953,-3.861854,-39.291634,0.0029989065594440943,0.013433458717565043,0.0,1065.2745135469745,751.55426,313.72025329306825,-179.4577,179.4577,104836.59205387933,40135.780167676996,6.413442663366643e-06,0.009605063600528435,45.05838946599896,1.7655722474593878,29385961.8012334,0.9410660377520611,9.471301085843646e-17,1.701569241165455e-05,-55.43173,15.296132,-40.135597,True,0.0,1169,0.0,691909.3157866206,4471618.229297121,,
89301,83,1,2021-09-11 12:52:33,2021-09-11 13:11:12,0 days 00:00:00,-30.753251016458904,40.37043308929647,10360.724978152304,250.08216192153188,False,0.0,0.0,0.0,707.0375106052194,173.85912623929542,0.0,227.72672,0.00024563092,25008.216192153188,1.4421234864839985,0.3825702644915699,0.00017032585492469403,8761615359297.041,7.819884329749943e-05,-4.3296585,-40.43269,-0.16327854,0.9184881,229.2529,-3.8783586,-39.27055,0.0030085661212964966,0.013687713991338231,0.0,1065.25873517663,752.5532,312.7055125203799,-179.49406,179.49406,96545.0093978967,36935.249780694445,4.41095960259889e-06,0.005065591032524462,41.37384730087386,1.418924774120842,90751613.30387646,1.3785486583246336,2.5657026076664216e-17,1.5886390362585938e-05,-74.18516,17.816921,-56.368237,True,0.0,1169,0.0,690749.4458766204,4471296.125959847,,
89302,87,1,2021-09-11 12:52:37,2021-09-11 13:11:12,0 days 00:00:00,-30.764449429223305,40.36840097548109,10360.878185713655,250.07623386410677,False,0.0,0.0,0.0,705.5235061974779,173.6914032552542,0.0,227.72589,0.00024566884,25007.623386410676,1.4424521032506532,0.38256256752463436,0.0001703133417600647,8826310548522.871,7.843253808715027e-05,-4.337011,-40.390797,-0.16413163,0.92150563,229.25203,-3.8853853,-39.230167,0.003008924002215849,0.013678648423728358,0.0,1065.24432062544,752.819,312.42535089887747,-179.53802,179.53802,96245.33602315684,36819.86286129006,4.399943458722829e-06,0.005044005351581737,41.266708946229684,1.417056682021264,91706371.58354604,1.391551441665445,2.5499396178825727e-17,1.5905091406659058e-05,-74.92459,17.930565,-56.994026,True,0.0,1169,0.0,689804.3236455454,4471046.436172686,,
89303,123,1,2021-09-11 12:53:13,2021-09-11 13:11:12,0 days 00:17:59,-30.86339573349602,40.35088725394615,10358.625717974151,250.16340001987987,True,233.95359293341556,-0.2407236261966661,-0.9705937027359738,1772.0115059689672,172.92686487883796,30767.292587494172,227.74692,0.00024673968,25016.34000198799,1.4456340750580179,0.38266058381849244,0.00017067921172332303,5293023776488.233,7.884174889385254e-05,-4.3949304,-39.997856,-0.1715944,0.9485682,229.27336,-3.9405532,-38.84944,0.003006383435961766,0.013587934696715528,0.011059974414922097,1065.1092119717352,755.16174,309.94746880767275,-179.94496,179.94496,143352.43833004715,54855.32774318028,5.96949726978749e-06,0.008497513812868564,40.63295308997761,1.4171787714785238,36923151.347463325,0.6309064195514474,5.3088709722468683e-17,2.2948502169417826e-05,-38.079567,11.090005,-26.989563,True,-11184290.123149643,1169,0.2997222222222222,681449.8364622345,4468894.519990846,,
89304,124,1,2021-09-11 12:53:14,2021-09-11 13:11:12,0 days 00:17:58,-30.86607521975725,40.350380763966164,10359.565655864602,250.12702324637965,True,232.79057409536452,-0.23367631618678436,-0.9723144446388596,1775.276961102633,171.25219914126689,30635.78623522578,227.7396,0.00024656267,25012.702324637965,1.4456420032350936,0.3826172401222438,0.00017055583216500056,7712413338050.841,7.894468829945048e-05,-4.3989353,-39.99308,-0.17182234,0.9491506,229.26587,-3.9445314,-38.84512,0.003007744047295091,0.013634597724894646,0.011153905381826328,1065.1059397899205,755.2259,309.88004867663926,-179.95691,179.95691,141286.38825783224,54058.60794205156,5.242195059371294e-06,0.0068049130023191615,39.98661520666517,1.3440108196457439,54587093.867645115,0.6948659725673,3.326507196229093e-17,2.248822977054804e-05,-42.220634,11.362546,-30.85809,True,-12754038.349967955,1169,0.29944444444444446,681223.6219405414,4468832.80105134,,
