,waypoint,flight_id,formation_time,time,age,longitude,latitude,altitude,level,continuous,segment_length,sin_a,cos_a,width,depth,sigma_yz,air_temperature,specific_humidity,air_pressure,rhi,rho_air,q_sat,n_ice_per_m,iwc,u_wind,v_wind,vertical_velocity,tau_cirrus,air_temperature_lower,u_wind_lower,v_wind_lower,dT_dz,ds_dz,dsn_dz,sdr,top_net_solar_radiation,rsr,top_net_thermal_radiation,olr,area_eff,plume_mass_per_m,r_ice_vol,terminal_fall_speed,diffuse_h,diffuse_v,n_ice_per_vol,tau_contrail,dn_dt_agg,dn_dt_turb,rf_sw,rf_lw,rf_net,persistent,ef,timestep,age_hours,x,y,x_proj,y_proj
723273,270,1,2021-01-30 10:41:55,2021-01-30 10:57:28,0 days 00:15:33,5.650167207258448,49.70213553230845,9952.174075559535,266.30025653895865,True,223.77946456827314,-0.1333326473719891,-0.9910713421064987,655.3938363887374,169.45040945900092,-6844.036569966225,216.92627,8.282685e-05,26630.025653895864,1.9863260244343868,0.4276632187639303,4.1698518779100115e-05,1427055092497.551,4.268370503015803e-05,24.96187,10.224321,-0.13465926,0.8324058,218.50748,24.195,9.804239,0.0025468999118353963,0.009695965831219509,-0.003482804796968785,519.246724762302,,,,,75886.65261876186,32453.930120159937,6.322326314614185e-06,0.009450065203001203,27.840454541014875,1.675212782842197,18805086.840063527,0.4765814361210283,1.2510166303887002e-16,1.8976661195238805e-05,,,,True,,1202,0.25916666666666666,691089.5194017384,5508885.331509233,,
723274,271,1,2021-01-30 10:41:56,2021-01-30 10:57:28,0 days 00:15:32,5.64708467624277,49.70186727490117,9958.446188778284,266.0449990397754,True,225.47244020823237,-0.1362499985782941,-0.9906744863412072,642.2715280275728,162.51633035951156,-6545.875604849118,216.8755,8.21326e-05,26604.49990397754,1.9808840869520945,0.4273533132362403,4.146259921245271e-05,5364044314398.885,4.258623721210583e-05,24.970816,10.249879,-0.13489199,0.82838225,218.45572,24.204893,9.83005,0.0025547618312725716,0.009843763812878274,-0.00351128383456744,519.2419945228569,,,,,70915.8446848395,30306.12118701278,3.971456171752301e-06,0.004268286426740168,25.99891352746118,1.3620363527637038,75639574.45952299,0.7409864253422646,2.385885968901765e-17,1.747479262799362e-05,,,,True,,1202,0.2588888888888889,690868.3316797214,5508847.671015803,,
723275,272,1,2021-01-30 10:41:57,2021-01-30 10:57:28,0 days 00:15:31,5.643979537828386,49.701591025925765,9963.136067961925,265.8542635355148,True,224.76366352279064,-0.15496589266916738,-0.9879198206885254,623.3058448461875,159.6823118754083,-6058.41614718243,216.83688,8.160839e-05,26585.42635355148,1.9767844293736716,0.42712299122562175,4.128340493416772e-05,21738561722980.355,4.2641248084068995e-05,24.973742,10.27233,-0.13523713,0.82541144,218.4164,24.20863,9.852677,0.0025603538386002357,0.009902417432012417,-0.0033590914924550826,519.2373601960082,,,,,68276.90656978644,29162.63656571949,2.4603070658144866e-06,0.002119753139538912,25.249620393304156,1.241280089297559,318388204.9600647,1.3360365655924726,4.72313042455775e-18,1.6843946118899782e-05,,,,True,,1202,0.2586111111111111,690645.5427694258,5508809.073889102,,
723276,273,1,2021-01-30 10:41:58,2021-01-30 10:57:28,0 days 00:15:30,5.640892452348197,49.70127778991151,9966.436828409494,265.7200893335954,True,224.79030382863672,-0.15519040700031542,-0.9878845770509207,622.1638750669059,159.5311170104198,-6039.150961520437,216.80896,8.123366e-05,26572.008933359542,1.9739089685722082,0.42696241018262576,4.1153700456179886e-05,21751063201329.29,4.240076684105185e-05,24.97159,10.292081,-0.1356885,0.8233545,218.38803,24.207155,9.8725395,0.0025639160737927114,0.009898727567065814,-0.0033581559879417803,519.2336035443254,,,,,68095.82945194357,29074.35946618686,2.452722850491502e-06,0.0021118200060989403,25.19243715726928,1.2399773949579636,319418433.9391798,1.3327769055324488,4.688924064519068e-18,1.6859195979779208e-05,,,,True,,1202,0.25833333333333336,690424.1974302467,5508766.420332035,,
723277,274,1,2021-01-30 10:41:59,2021-01-30 10:57:28,0 days 00:15:29,5.637805130763724,49.70096406293032,9969.736578163333,265.5860110286018,True,224.42357698524393,-0.15485667824159682,-0.9879369459656716,621.825296598624,159.38002069451178,-6030.120114899927,216.78104,8.085917e-05,26558.60110286018,1.9710048574703738,0.42680194187812925,4.1024339362470924e-05,21802036356991.04,4.215853784563138e-05,24.96942,10.311827,-0.13613898,0.82129776,218.35966,24.20566,9.892398,0.0025674791931714937,0.009895048835083006,-0.0033624682042944294,519.2298543328176,,,,,67994.40846740511,29020.145570743218,2.4446125711868786e-06,0.002103320852745156,25.135394141952766,1.2386316400269355,320644547.8151694,1.329262841208069,4.646139751518287e-18,1.685988324670954e-05,,,,True,,1202,0.25805555555555554,690202.834023226,5508723.72073691,,
723278,275,1,2021-01-30 10:42:00,2021-01-30 10:57:28,0 days 00:15:28,5.634722755085932,49.70065152664705,9973.282953756203,265.4419726898174,True,224.5283168740986,-0.1552332977285358,-0.9878778382352363,619.5100339757529,158.64304272293654,-5986.684427641392,216.75124,8.045841e-05,26544.19726898174,1.9678285520808552,0.42662909370653745,4.088690161928706e-05,34835454017240.863,4.219857454827292e-05,24.968168,10.332044,-0.13657025,0.81907696,218.32938,24.205107,9.912739,0.002571401436835856,0.009905311787844286,-0.0033648372321171322,519.2260933211411,,,,,67404.19315121944,28756.58983612515,2.085380210487136e-06,0.0017218674830321123,24.929307357492554,1.2164605570117881,516814346.23938733,1.2520682683113058,2.792049834992062e-18,1.6771438202737364e-05,,,,True,,1202,0.2577777777777778,689981.8195968706,5508681.17515157,,
723279,276,1,2021-01-30 10:42:01,2021-01-30 10:57:28,0 days 00:15:27,5.631639109099808,49.70033808045372,9976.66040072573,265.30485430999363,True,229.9815259901333,-0.17585178964948356,-0.9844166536975458,604.9638665713428,158.43139547380736,-5552.095248408273,216.72275,8.0075886e-05,26530.485430999364,1.9647738325115627,0.42646477764299695,4.075577804015501e-05,34604025005969.453,4.195869109626377e-05,24.966269,10.351919,-0.13701232,0.8169679,218.30043,24.20389,9.932732,0.0025750863004182635,0.009903017907948203,-0.0031710407088795848,519.2223454380439,,,,,66705.54007790695,28447.56331688061,2.078551618312522e-06,0.0017150128280781934,24.85707710303975,1.2165462013774893,518757886.7595497,1.2591969148376345,2.7916884906342082e-18,1.679797155987063e-05,,,,True,,1202,0.2575,689760.7141765328,5508638.534318258,,
723280,277,1,2021-01-30 10:42:02,2021-01-30 10:57:28,0 days 00:15:26,5.628491602003038,49.69997437579656,9979.829069677846,265.17626410018806,True,230.0066205631689,-0.17607727324453265,-0.9843763476672782,603.1933326535087,158.1439345576478,-5522.36599389734,216.69582,7.971561e-05,26517.626410018805,1.9618888269500419,0.4263110500027892,4.063207293129252e-05,34413394235365.516,4.1724137409625266e-05,24.963305,10.37187,-0.13750133,0.81499046,218.27309,24.201591,9.952792,0.002578416573744562,0.009902792888214702,-0.0031712436423147815,519.2194849331449,,,,,66400.92190398459,28307.446738040875,2.075076937748195e-06,0.0017116328159351454,24.766393871908008,1.2154878674978082,518266813.90248036,1.2487566832092183,2.789618164725868e-18,1.683724118039118e-05,,,,True,,1202,0.25722222222222224,689535.1970370226,5508590.154668777,,
723281,278,1,2021-01-30 10:42:03,2021-01-30 10:57:28,0 days 00:15:25,5.625343903670057,49.69961016506968,9982.996633800121,265.04776917253827,True,230.03647344688196,-0.17630887808622195,-0.9843348919488619,601.4186456906366,157.85727714949567,-5492.65228953923,216.6689,7.935557e-05,26504.77691725383,1.9589732269497935,0.42615741058160755,4.050875495460541e-05,34223559630908.676,4.14894540399947e-05,24.96032,10.391814,-0.13798943,0.81301326,218.24576,24.199274,9.972848,0.0025817477353632513,0.009902528405083993,-0.0031713708531377867,519.2166322290301,,,,,66096.99288831562,28167.723336515515,2.0715819302341945e-06,0.0017082320706146143,24.67603126195084,1.2144309328979663,517777861.52444744,1.2384398132694776,2.7874639382990415e-18,1.6876717132763318e-05,,,,True,,1202,0.2569444444444444,689309.6645817851,5508541.72777589,,
723282,279,1,2021-01-30 10:42:04,2021-01-30 10:57:28,0 days 00:15:24,5.622195952209893,49.699245427904394,9986.160411654238,264.9194781699672,True,236.35116610270416,-0.18435299744317105,-0.9828600980473865,588.0397932677716,157.57862825567213,-5323.579458211044,216.64201,7.8996025e-05,26491.94781699672,1.9560296936948232,0.42600400738542354,4.038590274078005e-05,33125402828861.684,4.128608143164013e-05,24.957306,10.411747,-0.13847682,0.811038,218.21846,24.196926,9.992892,0.0025850796000312926,0.009902095361949956,-0.003096829539488306,519.2137875606011,,,,,64634.72709400879,27534.652758310956,2.0750156910799285e-06,0.0017120319300563402,24.587916840414103,1.2139371729278121,512501627.50253475,1.2328709718716055,2.8663457182848295e-18,1.7158591478870277e-05,,,,True,,1202,0.25666666666666665,689084.1124202289,5508493.251221259,,
723283,280,1,2021-01-30 10:42:05,2021-01-30 10:57:28,0 days 00:15:23,5.618966182383417,49.69885354778176,9985.158436634847,264.960102755231,True,236.13500917823987,-0.20047599968708923,-0.9796986136304686,596.0932670981848,167.50246466900774,-5270.9707718480695,216.64694,7.908156e-05,26496.0102755231,1.9571820389384962,0.4260596189203424,4.040582815088586e-05,1380727771976.8655,4.030385750598818e-05,24.938545,10.423653,-0.13927118,0.8118195,218.22374,24.178465,10.004704,0.0025824173918189783,0.009667140137928899,-0.0028744892736718443,519.2112566290863,,,,,71083.18162693505,30285.67327561743,6.1282896071071585e-06,0.00897213785336917,27.123168236422323,1.655369595569038,19424113.276517663,0.5043590733668878,1.1913723064062596e-16,1.9274277868138054e-05,,,,True,,1202,0.2563888888888889,688852.7627870406,5508441.561157035,,
723284,281,1,2021-01-30 10:42:06,2021-01-30 10:57:28,0 days 00:15:22,5.615749904476985,49.698427806180206,9987.509287672998,264.8647966193143,True,236.16730320965902,-0.20071329102287358,-0.9796500266966602,597.2420418596943,167.84142006939567,-5292.087512661803,216.62625,7.8808785e-05,26486.47966193143,1.9550222530029893,0.4259470597071555,4.031094037591654e-05,1386767717936.998,4.0132816596950285e-05,24.932228,10.442499,-0.13985081,0.81037146,218.20279,24.172743,10.023627,0.002584553184363756,0.009653355830750282,-0.002870500399478099,519.2095182207526,,,,,71363.49537781818,30397.071026606838,6.118193901601363e-06,0.008947787550375504,27.19421993505325,1.6545324411049815,19432452.272622917,0.5052958969402177,1.1795758804391086e-16,1.921228535950254e-05,,,,True,,1202,0.2561111111111111,688622.5132370437,5508386.150942432,,
723285,282,1,2021-01-30 10:42:07,2021-01-30 10:57:28,0 days 00:15:21,5.612533373611996,49.698001502300016,9989.854220513675,264.7697580700699,True,236.19156246525296,-0.20094157222961614,-0.979603228123453,598.4360199420025,168.1900055681712,-5313.958086622146,216.60559,7.853668e-05,26476.975807006987,1.9528521290854568,0.4258348290884619,4.021639838563605e-05,1392979692363.5916,3.9962093145691736e-05,24.925879,10.461329,-0.14042987,0.8089263,218.18188,24.166986,10.042535,0.0025865771083721256,0.009639404707760816,-0.0028665305127865736,519.2077884884101,,,,,71653.85756895562,30512.708191405207,6.108136743951501e-06,0.008923556672501758,27.267830410570653,1.6537517603859095,19440400.553774327,0.5061827727628608,1.1677658535346419e-16,1.9149279204191663e-05,,,,True,,1202,0.25583333333333336,688392.2434563389,5508330.687498776,,
723286,283,1,2021-01-30 10:42:08,2021-01-30 10:57:28,0 days 00:15:20,5.609316694614364,49.697574669820085,9992.20194774439,264.67463393077037,True,231.1766421159003,-0.19520485253866826,-0.9807624919139989,609.194297449804,168.52116825723854,-5448.377754954889,216.58493,7.826433e-05,26467.463393077036,1.9506548871360798,0.425722439391778,4.01220807218176e-05,1430054307040.7688,3.97781055626364e-05,24.91953,10.480161,-0.14100772,0.80747825,218.16095,24.161232,10.061444,0.002588823746561957,0.009625867013009073,-0.0029185544920363815,519.2060670499683,,,,,73002.6870905474,31078.882030342502,6.082745828131177e-06,0.008861118273859471,27.336869508680923,1.649973308791718,19589063.965098023,0.5092011133387241,1.1287269280476463e-16,1.88558498040112e-05,,,,True,,1202,0.25555555555555554,688161.960864719,5508275.174834828,,
723287,284,1,2021-01-30 10:42:09,2021-01-30 10:57:28,0 days 00:15:19,5.606165513527344,49.69716894242568,9998.183081456025,264.432418137147,True,188.86149355881486,-0.15422832130931236,-0.9880352346480926,640.915879746385,159.688314776068,-6004.616457951563,216.53654,7.760434e-05,26443.2418137147,1.9447277272298151,0.4254278935831,3.990498871191651e-05,20618450602691.42,3.992706702400582e-05,24.926826,10.50601,-0.1413171,0.80362916,218.11163,24.16944,10.08755,0.0025962349390400165,0.00981895307781083,-0.0033661388004212517,519.2041034311867,,,,,70978.94803443174,30196.424351032612,2.478390024427532e-06,0.002142615468076629,25.038681745202997,1.2361043228830622,290486843.9680094,1.2452176079584878,4.660085038000392e-18,1.6174051259026342e-05,,,,True,,1202,0.25527777777777777,687936.3153267179,5508222.182061826,,
723288,285,1,2021-01-30 10:42:10,2021-01-30 10:57:28,0 days 00:15:18,5.603573659604621,49.69690721996233,10006.425179645687,264.0989350062107,True,223.1798366939728,-0.1990190278222608,-0.9799956257885452,586.4242199424135,162.33688250997014,-5227.967101270928,216.47137,7.6707e-05,26409.89350062107,1.9362965934916436,0.4250192905205796,3.961531600276931e-05,4653311129976.962,3.9078715393257424e-05,24.944962,10.533618,-0.1413122,0.7982873,218.04507,24.188622,10.115526,0.00260722553324257,0.009743903506416506,-0.002922499172747658,519.2008948012286,,,,,67166.41105156357,28547.020371949162,3.966678563702141e-06,0.0042682155621331114,25.678365587343173,1.3595678702417922,69280330.11030798,0.7006416619141196,2.5129744909103062e-17,1.7830788745432964e-05,,,,True,,1202,0.255,687750.4409083287,5508186.604843098,,
723289,286,1,2021-01-30 10:42:11,2021-01-30 10:57:28,0 days 00:15:17,5.600532885634323,49.696507742541485,10006.475566980236,264.09689733457765,True,220.8648824473296,-0.1964029332654301,-0.9805232724442267,590.3231451100771,162.32126809156856,-5274.114249526375,216.46841,7.668129e-05,26409.689733457766,1.936382960574467,0.4250218359070641,3.960027006708406e-05,4697826618288.28,3.906685568355711e-05,24.930954,10.546976,-0.14200032,0.7983509,218.04227,24.17498,10.128851,0.002606118592141513,0.009740836497591278,-0.0029485862185372317,519.1991712920993,,,,,67569.8721270574,28718.671103447497,3.961618243490557e-06,0.004258937870369538,25.66534504899646,1.359111471603056,69525462.61230975,0.6990965013971465,2.4861842631910535e-17,1.773848701289488e-05,,,,True,,1202,0.25472222222222224,687532.725471247,5508134.59990141,,
723290,287,1,2021-01-30 10:42:12,2021-01-30 10:57:28,0 days 00:15:16,5.597522128029908,49.69611761452124,10008.000621576199,264.0352299133142,True,221.34958281200386,-0.197420878240041,-0.9803188240745615,583.0134382103616,158.71688187488306,-5141.812056868949,216.45422,7.649844e-05,26403.522991331418,1.9349151335158161,0.4249504284854858,3.953581325202806e-05,34704201868184.027,3.971315133108918e-05,24.922491,10.563159,-0.14257808,0.79744035,218.02795,24.167011,10.145075,0.002607168870490568,0.009821292690177391,-0.0029654240473101817,519.1973427540245,,,,,65100.49843593367,27664.48470496871,2.019942359325043e-06,0.0016565283300326666,24.740866139535363,1.207628801148127,533086576.9382231,1.1998770010296649,2.6093501844743538e-18,1.696426439754994e-05,,,,True,,1202,0.2544444444444444,687317.1347341236,5508083.717978436,,
723291,288,1,2021-01-30 10:42:13,2021-01-30 10:57:28,0 days 00:15:15,5.594505353226424,49.6957245957593,10008.524493403036,264.0140492151643,True,210.06586085007513,-0.1481745042763708,-0.9889612309299348,635.4365648110626,158.0928402170492,-6020.448512665806,216.44766,7.642235e-05,26401.404921516427,1.9344987087212242,0.42492921586286586,3.950498962234673e-05,39445703561841.57,3.957533644131146e-05,24.910332,10.577342,-0.14322524,0.7971886,218.02147,24.155254,10.15925,0.002606667767221893,0.009832431149284497,-0.003435747699950263,519.195554704499,,,,,69240.19954194452,29422.183697546847,1.9733946913170312e-06,0.0016086172534814408,24.574535499274862,1.2028874675814294,569693672.5022874,1.1856833875310282,2.273851939787542e-18,1.6217136536145258e-05,,,,True,,1202,0.25416666666666665,687101.1176483049,5508032.508409964,,
723292,289,1,2021-01-30 10:42:14,2021-01-30 10:57:28,0 days 00:15:14,5.5916197451534515,49.69544489665209,10017.456641089797,263.65312459286537,True,242.45742054034798,-0.18840420233104646,-0.9820915723821287,581.8550300894939,157.50423062067676,-5225.460145695196,216.37703,7.54505e-05,26365.312459286535,1.9250521741895523,0.42448684629737204,3.919400355250803e-05,33674383134222.15,3.899616993249116e-05,24.929502,10.607485,-0.14322625,0.7914116,217.94933,24.175568,10.18979,0.002618630949088754,0.009833163527792215,-0.0030594445302603436,519.1917147240338,,,,,64053.0134149954,27189.661660374662,2.0163041992885237e-06,0.0016534281929594045,24.393701705854678,1.203739884787447,525726758.8028679,1.161032701348903,2.6375320233874384e-18,1.7138295590474878e-05,,,,True,,1202,0.2538888888888889,686894.1201716776,5507994.230665317,,
723293,290,1,2021-01-30 10:42:15,2021-01-30 10:57:28,0 days 00:15:13,5.5883093599269955,49.695034054933345,10017.927007611132,263.63412939690636,True,244.92049008475672,-0.19144897734285785,-0.9815025670238331,575.06571964086,157.01712132878566,-5131.1103908590785,216.37062,7.537808e-05,26363.412939690636,1.9246830440600475,0.42446883720338524,3.9163890960898054e-05,32880898816687.76,3.896469051742693e-05,24.915749,10.622717,-0.14393193,0.7912069,217.94302,24.162249,10.205007,0.0026179018189037605,0.009840804028170483,-0.0030352380535267325,519.1892955397492,,,,,63165.770278396216,26811.901061126995,2.022393858993482e-06,0.0016597634162754734,24.2618886494469,1.2040367011232194,520549320.807279,1.1563221236368202,2.701069299491018e-18,1.731606528503689e-05,,,,True,,1202,0.2536111111111111,686656.99327404,5507940.327041903,,
723294,291,1,2021-01-30 10:42:16,2021-01-30 10:57:28,0 days 00:15:12,5.584967410656446,49.69461233679696,10016.772445841534,263.68075698763863,True,247.0949401716696,-0.1939725071533132,-0.9810069655556264,574.8840766787764,160.45642043358492,-5167.000504168833,216.37659,7.5478565e-05,26368.075698763863,1.9260828923871072,0.42453218939180415,3.9187599568428505e-05,3909391933713.6353,3.82819569681298e-05,24.895916,10.634821,-0.14475748,0.79206955,217.94939,24.142706,10.217016,0.00261488480284072,0.00975562245905192,-0.0029874955556813097,519.1870040480152,,,,,64766.83459942507,27495.606092470778,4.123159071458811e-06,0.004562228622021118,25.117082017766496,1.3705026310503223,60361015.91026866,0.6920747448267328,3.009708348554706e-17,1.8397708338474905e-05,,,,True,,1202,0.25333333333333335,686417.6278373499,5507885.146529537,,
723295,292,1,2021-01-30 10:42:17,2021-01-30 10:57:28,0 days 00:15:11,5.581597608319669,49.6941812775959,10014.665859354072,263.76584980993687,True,214.03709861379207,-0.1589578403347421,-0.9872853716105159,627.2423838924855,165.71439316584804,-5977.9103256740145,216.38982,7.568034e-05,26376.584980993688,1.928501364808185,0.42464323214164823,3.9243084480031196e-05,1514705194519.099,3.8118665967247755e-05,24.872486,10.645139,-0.14565596,0.7935564,217.96318,24.119486,10.227193,0.002610543626981894,0.009632756595889453,-0.0032765249122645437,519.1848191167388,,,,,72482.93151427832,30779.386313324878,5.864133698097496e-06,0.008331568987107348,26.452763438210955,1.5958089544601812,20897405.263206266,0.4850228789421477,9.934331121689403e-17,1.8673913091473758e-05,,,,True,,1202,0.25305555555555553,686176.2853629352,5507828.869301952,,
723296,293,1,2021-01-30 10:42:18,2021-01-30 10:57:28,0 days 00:15:10,5.57866161646848,49.693875458442854,10022.047748472285,263.46776552280085,True,242.73848470678809,-0.1932519525847404,-0.9811491644098697,584.709706904503,166.01509002792528,-5333.658412467741,216.33098,7.487393e-05,26346.776552280084,1.9205776060337307,0.42427871137904444,3.898511198376063e-05,1335853121812.4507,3.759150643563348e-05,24.885681,10.672435,-0.14577779,0.7887997,217.90314,24.133688,10.254813,0.0026201199464932754,0.00961437918731027,-0.0029555390826404558,519.1813711219851,,,,,68478.62101343625,29054.021080594684,5.970716365622587e-06,0.008594831673276184,26.498200204994166,1.615703378359687,19507593.78683081,0.48276583830181335,1.124540525281453e-16,1.9530253650951467e-05,,,,True,,1202,0.25277777777777777,685965.7421524181,5507787.598962865,,
723297,294,1,2021-01-30 10:42:19,2021-01-30 10:57:28,0 days 00:15:09,5.575350675734256,49.6934535575027,10021.95430180515,263.47153723941835,True,242.7161579604399,-0.1934431314652125,-0.9811114895305898,585.0447763282181,166.17880051302353,-5341.04710094544,216.32889,7.486155e-05,26347.153723941836,1.9208140057357195,0.424288895441969,3.897386688212674e-05,1338662673285.8447,3.759743332289194e-05,24.869873,10.686557,-0.14652297,0.78895724,217.90125,24.118261,10.268895,0.0026186629901499715,0.009607192965788611,-0.002953890003085704,519.1791826088026,,,,,68588.29017111284,29101.249876954724,5.970081322555149e-06,0.00859327848657875,26.53064164859043,1.616431415189639,19517364.698058125,0.48339386310436594,1.1223007769232164e-16,1.9511974851005794e-05,,,,True,,1202,0.2525,685728.601340473,5507732.5057184,,
723298,295,1,2021-01-30 10:42:20,2021-01-30 10:57:28,0 days 00:15:08,5.572040195385824,49.69303127808229,10021.868288802256,263.4750089553534,True,237.2437851780733,-0.18718580491917045,-0.9823245260283193,594.9701375795063,166.3143042922875,-5465.8829787082805,216.32674,7.484835e-05,26347.50089553534,1.9210463853420803,0.42429870334665437,3.896228188390579e-05,1372562108510.5063,3.758992530496465e-05,24.854097,10.700687,-0.14726679,0.7891078,217.89928,24.102865,10.282987,0.002617317565735107,0.009600661244971,-0.0030123680300545084,519.177001023523,,,,,69716.86680587084,29580.776187122407,5.952467405170548e-06,0.008549983356323551,26.55585893293964,1.6139201493183646,19687661.987628553,0.4841139613691679,1.0920972662090004e-16,1.9256175290748828e-05,,,,True,,1202,0.25222222222222224,685491.4909167049,5507677.382041357,,
723299,296,1,2021-01-30 10:42:21,2021-01-30 10:57:28,0 days 00:15:07,5.56880077545307,49.69263191924528,10025.574633988317,263.32544449164914,True,211.05613179835873,-0.14522758671113373,-0.9893982757504989,621.2261670556628,157.1251005175063,-5975.664770070084,216.29572,7.443186e-05,26332.544449164914,1.9170685199070192,0.4241186484176655,3.882587379590135e-05,31235235895871.793,3.8192981508604226e-05,24.852459,10.722113,-0.14772835,0.7867655,217.86775,24.101934,10.30456,0.002621384770755242,0.009807585346882947,-0.0034729526776731737,519.1745570452869,,,,,66839.21738494764,28347.758538598522,2.081931889442379e-06,0.0017221578965836313,24.213258198214444,1.2047814033996227,467318995.01423615,1.1131031764851087,2.8068196338712037e-18,1.6681600014123942e-05,,,,True,,1202,0.25194444444444447,685259.4133211756,5507624.992039415,,
723300,297,1,2021-01-30 10:42:22,2021-01-30 10:57:28,0 days 00:15:06,5.56589917902798,49.69235636724743,10031.979622062414,263.06714206538766,True,235.3571697647456,-0.1768720191074597,-0.9842338588246446,583.0871025521194,157.56423558357713,-5407.647759346511,216.2444,7.373047e-05,26306.714206538767,1.909977554246585,0.4238031684035295,3.860279535012504e-05,17411999094654.295,3.7478265086605074e-05,24.862148,10.747112,-0.14789315,0.78266,217.81541,24.112537,10.329834,0.0026295280622608175,0.009786273119715989,-0.0031724188754631392,519.1705494328628,,,,,63657.19715795225,26978.121847228318,2.472643677867312e-06,0.0021394649696579856,24.29587954501151,1.2272220865044596,273527580.1014298,1.1522680985608975,5.164408653499523e-18,1.744267279279443e-05,,,,True,,1202,0.25166666666666665,685051.2225282497,5507587.206982976,,
723301,298,1,2021-01-30 10:42:23,2021-01-30 10:57:28,0 days 00:15:05,5.562678923744869,49.69198196562388,10032.089664277679,263.06270604084983,True,234.83877932333482,-0.17643291065628816,-0.9843126678232634,583.1879475381265,157.47567612932212,-5405.80373562656,216.24081,7.3696836e-05,26306.270604084984,1.909973755045786,0.4238030627931961,3.858526102946176e-05,17441495963940.918,3.7466306866286766e-05,24.847477,10.761042,-0.14858417,0.78268355,217.81198,24.098253,10.343733,0.0026284263104432173,0.009784732189913622,-0.003178367995129837,519.167615057214,,,,,63631.54766436178,26967.244790427765,2.4706539969275653e-06,0.002137316276340952,24.26475478686607,1.2272637955425993,274101394.73488563,1.1527324264149474,5.1529985945783884e-18,1.744326801284881e-05,,,,True,,1202,0.2513888888888889,684820.425177838,5507537.657471725,,
723302,299,1,2021-01-30 10:42:24,2021-01-30 10:57:28,0 days 00:15:04,5.559465533856809,49.691609316685366,10032.526392607924,263.0451012346788,True,234.74106060133622,-0.1766028127963365,-0.9842821986160383,581.1706489939511,156.60396738522792,-5367.498553982473,216.23476,7.362849e-05,26304.510123467877,1.9095980736422868,0.42378656869506254,3.855706278942616e-05,33450469736313.082,3.786783982833531e-05,24.834026,10.775592,-0.14925006,0.78249115,217.806,24.085218,10.358268,0.002627915517661847,0.009801899121351815,-0.0031846767305911475,519.1646629947455,,,,,63026.125911337294,26709.625638108602,1.9892653696233593e-06,0.0016266293056027962,24.038964106404485,1.1989670851581624,530739740.9031598,1.1177131710109653,2.566807406358212e-18,1.7311862332469355e-05,,,,True,,1202,0.2511111111111111,684590.1125921833,5507488.32960401,,
723303,300,1,2021-01-30 10:42:25,2021-01-30 10:57:28,0 days 00:15:03,5.556253601785869,49.69123646377691,10032.799933540175,263.03407510572936,True,222.28993003432103,-0.1673224633559493,-0.9859022229696497,600.8948902786674,156.31608982830122,-5489.5166579241295,216.22993,7.3577496e-05,26303.407510572935,1.909402630318241,0.4237782457449827,3.853430097601357e-05,36425712860607.72,3.779348030616994e-05,24.819992,10.789802,-0.14992613,0.78240424,217.8013,24.071583,10.372456,0.002627053199643967,0.009805086293525871,-0.0032752288852151822,519.1617176765116,,,,,65212.32252558829,27635.563640849825,1.95436826931541e-06,0.0015907828162049266,23.958453756208673,1.1972623542519785,558571010.0466801,1.137993388704561,2.3417141960888147e-18,1.6800777821413088e-05,,,,True,,1202,0.25083333333333335,684359.902254845,5507438.992537452,,
723304,301,1,2021-01-30 10:42:26,2021-01-30 10:57:28,0 days 00:15:02,5.553208088989891,49.69090205540367,10038.605593804286,262.8001436850968,True,243.13553586469064,-0.19165885422769888,-0.9814616057677068,569.3235319626111,155.9832491791303,-5025.886618551061,216.18309,7.293954e-05,26280.014368509685,1.902852184241277,0.4234931187528825,3.833168980834242e-05,33055744406311.18,3.7412879533143846e-05,24.826786,10.814392,-0.1501777,0.77868867,217.75356,24.079248,10.397297,0.00263424569310871,0.00980314132064701,-0.003047248634873639,519.1584996055304,,,,,62188.98532929329,26336.60734917967,1.979818413952452e-06,0.0016173224151169148,23.851801620269164,1.1977780572465133,531536963.1982195,1.1161917174296423,2.5619680702987053e-18,1.7397204440436544e-05,,,,True,,1202,0.25055555555555553,684141.5440983092,5507394.346951457,,
723305,302,1,2021-01-30 10:42:27,2021-01-30 10:57:28,0 days 00:15:01,5.549890881003165,49.690482947778676,10038.877682756607,262.7891843538354,True,243.97719384648718,-0.19286156519762637,-0.9812259763528082,566.294137241856,155.71359760466643,-4982.1631683138185,216.1782,7.2888106e-05,26278.91843538354,1.902651882214699,0.4234850015509554,3.830869252248424e-05,32713333458306.094,3.739193615416459e-05,24.812263,10.829209,-0.15088972,0.7785962,217.7488,24.065134,10.412096,0.002633382574812231,0.009805789484151936,-0.0030389866744267493,519.1562042242772,,,,,61777.71534834165,26161.935880106947,1.981930228613392e-06,0.001619522861467753,23.775827592118965,1.1979592141069364,529532911.24231005,1.1129802058132436,2.58804499528993e-18,1.7480110388888472e-05,,,,True,,1202,0.25027777777777777,683903.9094321664,5507339.629615273,,
