,waypoint,flight_id,formation_time,time,age,longitude,latitude,altitude,level,continuous,segment_length,sin_a,cos_a,width,depth,sigma_yz,air_temperature,specific_humidity,air_pressure,rhi,rho_air,q_sat,n_ice_per_m,iwc,u_wind,v_wind,vertical_velocity,tau_cirrus,air_temperature_lower,u_wind_lower,v_wind_lower,dT_dz,ds_dz,dsn_dz,sdr,top_net_solar_radiation,rsr,top_net_thermal_radiation,olr,area_eff,plume_mass_per_m,r_ice_vol,terminal_fall_speed,diffuse_h,diffuse_v,n_ice_per_vol,tau_contrail,dn_dt_agg,dn_dt_turb,rf_sw,rf_lw,rf_net,persistent,ef,timestep,age_hours,x,y,x_proj,y_proj
557669,436,1,2019-03-20 01:45:49,2019-03-20 01:58:36,0 days 00:12:47,133.814845854057,32.72576353606506,10918.177072731336,229.25239675423654,True,246.93239390489913,-0.2655017303119156,-0.9641103833075229,610.8327565090572,131.842646372038,3566.87474958523,221.8755,9.8382705e-05,22925.239675423654,1.0793673273015063,0.35995400017200524,9.114849264265584e-05,20143962874025.656,7.564909029694967e-06,56.763645,-12.0287075,0.019904358,0.05701014,223.20494,55.192818,-12.227704,0.004571134270942991,0.019375911422198234,0.0027558161536733344,1089.9167544797622,964.2362,125.68054842507468,-254.14024,254.14024,59147.563301550676,21290.402010820064,1.2768157704349373e-06,0.0009438009142553743,33.68014587023897,0.9157456411646452,340571305.89346766,0.2933370281724083,6.537924063060005e-19,1.8793360138838257e-05,-27.4659,7.0690603,-20.39684,True,-3074037.126179808,1202,0.21305555555555555,951391.3211731075,3631154.017869692,,
557670,437,1,2019-03-20 01:45:50,2019-03-20 01:58:36,0 days 00:12:46,133.8123009753208,32.72517392755012,10918.263709497669,229.24927244997855,True,246.93663493357178,-0.2655532930768314,-0.9640961822017816,609.6922917594044,131.6756005882506,3549.1590875108054,221.87677,9.840763e-05,22924.927244997856,1.0794562528895848,0.35994704151452583,9.116407641219762e-05,20109576893625.234,7.580289139295736e-06,56.76445,-12.016745,0.019594742,0.057670683,223.20613,55.19285,-12.216635,0.0045717316516680736,0.019396472113930717,0.002750202533704892,1089.9077463917877,964.31,125.59774883319392,-254.21538,254.21538,58977.89646502343,21228.919347335195,1.2771765231970763e-06,0.0009441371139489249,33.63050294064957,0.9156633867677108,340968025.29318976,0.29371550305676464,6.562774843113002e-19,1.8832556027784527e-05,-27.507627,7.0834384,-20.424189,True,-3072502.6570733427,1202,0.2127777777777778,951155.483861482,3631077.687658373,,
557671,438,1,2019-03-20 01:45:51,2019-03-20 01:58:36,0 days 00:12:45,133.80975610719088,32.72458419440457,10918.349216873039,229.24618890774366,True,247.18100856162704,-0.2654656954132855,-0.9641203060607846,608.2052764202047,131.50942776096866,3528.09966875126,221.87804,9.843273e-05,22924.618890774367,1.079544461395006,0.3599401469370072,9.117987319639014e-05,20055608695086.254,7.5957639132712335e-06,56.765244,-12.004777,0.01928598,0.058329377,223.20732,55.192875,-12.205561,0.004572328804823087,0.019416922049237315,0.0027417797205156187,1089.8987374265907,964.3837,125.51500939924699,-254.29053,254.29053,58778.63135656494,21156.789207238166,1.2777399531465965e-06,0.0009446621079338589,33.58104163120066,0.9155930819310132,341205778.9066955,0.29416147097649675,6.5944994324658285e-19,1.8881186859262043e-05,-27.555695,7.100381,-20.455315,True,-3072680.406810998,1202,0.2125,950919.6453228858,3631001.349653886,,
557672,439,1,2019-03-20 01:45:52,2019-03-20 01:58:36,0 days 00:12:44,133.80720867358684,32.72399407230704,10918.375546849067,229.24523941052811,True,252.04485686676816,-0.2628344155613282,-0.964840955803875,599.0027774546618,131.4274300192544,3443.9741292985427,221.87971,9.846188e-05,22924.523941052812,1.0796349995732561,0.3599359187486128,9.119923112991029e-05,16490793662117.543,7.473114664542565e-06,56.765564,-11.992855,0.01897921,0.058988225,223.20894,55.19241,-12.194532,0.004572797835078575,0.019432683024036602,0.0026819622171639678,1089.889714336809,964.4576,125.43213377040274,-254.36572,254.36572,57920.58053638956,20847.697369818397,1.349853838317887e-06,0.0010123234021187743,33.56640250218697,0.9188482100762477,284713887.6958757,0.30407090007301296,8.003864390814603e-19,1.9182403937738347e-05,-28.47676,7.6881824,-20.788578,True,-3136267.4551471043,1202,0.21222222222222223,950683.5651418667,3630924.963520521,,
557673,440,1,2019-03-20 01:45:53,2019-03-20 01:58:36,0 days 00:12:43,133.80460926083583,32.72339831816775,10916.504302478334,229.31272713233528,True,243.86292676665,-0.225273235099577,-0.9742956273882023,589.8765776422014,136.4216816646109,2597.0629986282406,221.8943,9.861799e-05,22931.272713233528,1.0796956365285375,0.36001821030133974,9.133869230935593e-05,476953243940.0343,6.8900924553036365e-06,56.750614,-11.982658,0.018715223,0.059701726,223.22377,55.17629,-12.185295,0.004570575186025678,0.019162414477962478,0.0018980610819457598,1089.8804251077438,964.5325,125.3479544046188,-254.44217,254.44217,61059.706082225464,21982.60610524864,4.35635729372554e-06,0.0050877035820924895,35.66293049204213,1.133429296519556,7811260.068919261,0.08979051750956409,3.974238578001272e-17,2.0827403715546808e-05,-8.052255,5.6998873,-2.3523674,True,-338540.4384569434,1202,0.21194444444444444,950442.6325829937,3630847.736487995,,
557674,441,1,2019-03-20 01:45:54,2019-03-20 01:58:36,0 days 00:12:42,133.80206953043847,32.72290426107076,10916.29743640048,229.32018888788372,True,243.98360043220487,-0.22528000621054234,-0.9742940617707665,590.6438613897632,136.65507609164737,2599.1488994673778,221.8974,9.865965e-05,22932.01888878837,1.0797684031952788,0.36002491312475204,9.137112122745664e-05,474916367873.437,6.902921250708785e-06,56.74885,-11.971153,0.018415447,0.060356714,223.22687,55.17375,-12.174671,0.004570535956602271,0.019160055904388268,0.001888654650597653,1089.87025549953,964.60065,125.26960852687375,-254.51274,254.51274,61253.35722233834,22052.734612571763,4.3699194234425105e-06,0.005114760363453657,35.78065681747612,1.1353300007811225,7753311.645426692,0.08936019925816266,4.007579183335853e-17,2.081279477405564e-05,-8.014011,5.6869316,-2.3270798,True,-335514.52073292964,1202,0.21166666666666667,950206.7852109468,3630782.0602710997,,
557675,442,1,2019-03-20 01:45:55,2019-03-20 01:58:36,0 days 00:12:41,133.79952856163146,32.72240994466112,10916.070289490288,229.32838240894125,True,243.98768701636118,-0.2253371819279601,-0.9742808396149261,591.5684293454358,136.89141267719182,2602.7489642513797,221.90063,9.8702665e-05,22932.838240894125,1.0798425681653032,0.36003252171988104,9.140468067956242e-05,473090600341.33234,6.9160586433945155e-06,56.746925,-11.9596615,0.018117025,0.061010662,223.2301,55.171043,-12.1640625,0.00457049187551263,0.019157658536737975,0.001880231801522547,1089.8600787468629,964.6687,125.19137757498788,-254.58334,254.58334,61463.65849027261,22128.915960382423,4.383343587840511e-06,0.005141594886739635,35.90003225625592,1.1372247761520593,7697078.4356451025,0.0889232185451034,4.039525330404545e-17,2.0793158178114055e-05,-7.975173,5.673284,-2.301889,True,-332415.7816134242,1202,0.21138888888888888,949970.8206079708,3630716.355930554,,
557676,443,1,2019-03-20 01:45:56,2019-03-20 01:58:36,0 days 00:12:40,133.79698759884252,32.7219154945212,10915.84270728621,229.3365918694177,True,241.07948650019304,-0.22657827431384625,-0.9739929597327484,597.4515677052092,137.12520032972344,2638.4501854003356,221.90388,9.874572e-05,22933.65918694177,1.079913128193858,0.3600401330370616,9.14385744469116e-05,476945836293.82874,6.93116591045194e-06,56.744995,-11.948169,0.017819604,0.061662804,223.23332,55.168335,-12.153451,0.004570679157500876,0.019155374407895446,0.001895016800740823,1089.8499012762245,964.7368,125.1130848699745,-254.65398,254.65398,62172.010935925995,22384.419088552444,4.391454344909527e-06,0.005157811738923652,36.018464554319664,1.138470452104753,7671391.500998182,0.08878358505062127,4.020936135783756e-17,2.060392345152627e-05,-7.963584,5.6737704,-2.2898135,True,-329976.11404556886,1202,0.2111111111111111,949734.854921462,3630650.642714581,,
557677,444,1,2019-03-20 01:45:57,2019-03-20 01:58:36,0 days 00:12:39,133.79447769920898,32.721424251613875,10916.844564310077,229.3004541576023,True,236.98995052079255,-0.2556168597879234,-0.9667781653472326,606.5101556611083,133.9430643106902,3313.195973428215,221.89876,9.870716e-05,22930.04541576023,1.0800128104651316,0.3599917225540259,9.139443598510953e-05,2288231862358.4287,7.098638918346878e-06,56.752975,-11.935519,0.017493252,0.062279206,223.228,55.17579,-12.141641,0.004572384496998439,0.019342307028778292,0.002479282787475462,1089.8398810263243,964.8043,125.03555973726179,-254.72386,254.72386,60312.44118941023,21711.979595214172,2.5979981936810976e-06,0.0023097747408551287,34.701538799778724,0.9847956376648195,37939632.64017575,0.1508674497526735,6.496512370230094e-18,1.939232718031209e-05,-13.84744,6.615258,-7.2321815,True,-1039736.731696043,1202,0.21083333333333334,949501.7859068397,3630585.4236754957,,
557678,445,1,2019-03-20 01:45:58,2019-03-20 01:58:36,0 days 00:12:38,133.7920286464589,32.72087945071214,10916.85828501637,229.29995927375165,True,237.3935520777105,-0.2554452961568976,-0.9668235106115878,605.7822518397597,133.96959971357245,3301.3387260765194,221.90042,9.873545e-05,22929.995927375167,1.0800951360900113,0.3599882522393355,9.141366097599887e-05,2221583388350.3345,7.109378640945003e-06,56.75314,-11.924087,0.01720355,0.06290124,223.22958,55.17521,-12.131059,0.004572967338781666,0.019351094894678764,0.002467994103025956,1089.830912919332,964.8739,124.95701155214442,-254.79507,254.79507,60270.47769703279,21696.663927784684,2.6244281107264806e-06,0.002339415044202117,34.73106190869308,0.9862762063019392,36860225.32487255,0.14683112673005957,6.719111782524487e-18,1.9427962987623002e-05,-13.472843,6.4954033,-6.97744,True,-1003652.410438581,1202,0.21055555555555555,949274.6942864977,3630514.523337764,,
557679,446,1,2019-03-20 01:45:59,2019-03-20 01:58:36,0 days 00:12:37,133.78957532287,32.7203340882265,10916.81397920605,229.3015573163202,True,235.5158795902352,-0.25651651352104776,-0.9665398482685574,608.9071338338763,133.96034133091806,3321.3889330753254,221.90247,9.876766e-05,22930.15573163202,1.0801792003241042,0.3599874275147796,9.143636650944653e-05,2232010340003.844,7.12411320665688e-06,56.75284,-11.912693,0.01691578,0.06352382,223.23158,55.174152,-12.120519,0.004573306385005651,0.019362085569024155,0.002481653922490009,1089.82192206172,964.9436,124.87831854609499,-254.8664,254.8664,60570.16031839754,21804.496197177712,2.6264808610735107e-06,0.0023417094598097467,34.745984855240295,0.9863396682760533,36849998.8818074,0.14677036884602063,6.702898265530217e-18,1.9339429677403885e-05,-13.469725,6.4998,-6.9699244,True,-999760.9494875921,1202,0.21027777777777779,949047.202166162,3630443.5480467565,,
557680,447,1,2019-03-20 01:46:00,2019-03-20 01:58:36,0 days 00:12:36,133.78714214317154,32.71979077300443,10917.501201627165,229.27677127334508,True,236.76173663367274,-0.2559157791453613,-0.9666990814024925,602.6563858440609,132.01884938998808,3256.9952044812176,221.89954,9.875162e-05,22927.677127334508,1.0802823077669585,0.3599532832026922,9.141278817599533e-05,21098180548723.816,7.741900272547285e-06,56.758442,-11.900607,0.016610213,0.06412492,223.22849,55.179153,-12.109259,0.00457471818549351,0.019483400170170785,0.0024762145573033437,1089.813032884259,965.01294,124.80009343113397,-254.93724,254.93724,59041.88120159496,21252.31898497742,1.2662427826804135e-06,0.0009339066267799966,33.95757255424369,0.9154911767675751,357342620.5151788,0.3012156316569094,6.374073926755849e-19,1.8888039191355174e-05,-28.281277,7.2413125,-21.039965,True,-2999687.6063976856,1202,0.21,948821.5876698886,3630372.8911786764,,
557681,448,1,2019-03-20 01:46:01,2019-03-20 01:58:36,0 days 00:12:35,133.7846956938007,32.71924586031951,10917.555389047458,229.27481698857395,True,237.8777155208052,-0.2538241755936003,-0.9672503749723901,601.5149356387933,131.89462140544495,3190.973999029954,221.90092,9.8777484e-05,22927.481698857395,1.080368759228458,0.35994796349859254,9.14294151471359e-05,20522140854073.13,7.755273819781203e-06,56.75894,-11.88913,0.01632175,0.0647406,223.2298,55.178913,-12.098627,0.00457530896735733,0.019501035782652897,0.0024276071975541783,1089.8040760223823,965.08246,124.72161752628858,-255.0084,255.0084,58997.07702249324,21235.87772661605,1.2783867119676463e-06,0.0009452051584241313,33.92437462088959,0.9160449176124474,347850129.0199318,0.3049681849736682,6.580515903575916e-19,1.8898478675767827e-05,-28.63943,7.3927774,-21.24665,True,-3037710.617604825,1202,0.20972222222222223,948594.7333756756,3630302.0060952124,,
557682,449,1,2019-03-20 01:46:02,2019-03-20 01:58:36,0 days 00:12:34,133.7822363274712,32.71870285368078,10917.79466133081,229.26618772669363,True,238.43241086622825,-0.25357380051281414,-0.9673160433351076,599.2259198475386,131.6391602578809,3162.79439607789,221.90105,9.879129e-05,22926.618772669364,1.080462421737932,0.3599342174061458,9.143427071544051e-05,20413070346269.715,7.76902290930458e-06,56.760925,-11.877396,0.016026862,0.0653542,223.22983,55.1802,-12.087737,0.004576052337356203,0.019525916389537545,0.0024166383506956618,1089.7950102831876,965.1521,124.6429106738126,-255.07973,255.07973,58679.793483703004,21120.865545110893,1.2790983702744238e-06,0.0009458743104483651,33.83620377179391,0.9159387862448394,347872225.4184311,0.3051839161807487,6.62815421603048e-19,1.8974720059409943e-05,-28.665623,7.405282,-21.260342,True,-3035113.459016191,1202,0.20944444444444443,948366.6547662255,3630231.283330264,,
557683,450,1,2019-03-20 01:46:03,2019-03-20 01:58:36,0 days 00:12:33,133.77977107317042,32.71815911745702,10917.943641851925,229.26081493496923,True,238.4414338410278,-0.25362505716948386,-0.9673026053804342,597.6783930041112,131.38507652763423,3142.550382170301,221.90178,9.881118e-05,22926.081493496924,1.0805555227543033,0.3599245905204753,9.144479545793203e-05,20349724042529.305,7.782810341968346e-06,56.76218,-11.865726,0.015734583,0.06596943,223.23048,55.180737,-12.076916,0.004576661870012799,0.019551021004225608,0.0024117046059325816,1089.7859134551616,965.22186,124.56405066219281,-255.15118,255.15118,58428.00797366058,21029.67684484685,1.2793347376519146e-06,0.0009460972809461587,33.74904740471503,0.9158168006950066,348287144.2699704,0.3052498276184945,6.660747323903856e-19,1.9030708358270897e-05,-28.677763,7.411835,-21.265928,True,-3028181.288220009,1202,0.20916666666666667,948138.0247217852,3630160.460185001,,
557684,451,1,2019-03-20 01:46:04,2019-03-20 01:58:36,0 days 00:12:32,133.77730577484436,32.71761525074509,10918.090252097767,229.25552772372194,True,243.42802132648129,-0.25114097344209385,-0.9679505211830599,587.7117437896865,131.13491285214414,3057.6732575917154,221.90254,9.883132e-05,22925.552772372193,1.080647729256136,0.3599150539100528,9.145562974338798e-05,19869462359049.97,7.802464998308864e-06,56.76342,-11.854055,0.015443049,0.06658308,223.23117,55.181255,-12.066091,0.004577271164869785,0.01957599524517036,0.0023558600054510233,1089.7768156442737,965.2917,124.48512863255496,-255.22264,255.22264,57400.47852291856,20659.29632203906,1.2830229683156465e-06,0.0009495379334533693,33.66359666926555,0.9158884785330136,346154995.0514192,0.306603911585682,6.843929514282043e-19,1.934764751286708e-05,-28.811152,7.465944,-21.345207,True,-3051346.983072028,1202,0.2088888888888889,947909.3886703674,3630089.627983347,,
557685,452,1,2019-03-20 01:46:05,2019-03-20 01:58:36,0 days 00:12:31,133.7747873170664,32.71706546232729,10916.291546280232,229.32040135013654,True,244.8276972899524,-0.25824381687726383,-0.9660797746794321,605.1609985553998,135.97044543216964,3315.6949591025586,221.91653,9.897886e-05,22932.040135013653,1.0806787144587278,0.35999420601020077,9.158953457129712e-05,488673677181.689,7.060609137904183e-06,56.748917,-11.844255,0.015206535,0.06724345,223.2454,55.16563,-12.057207,0.004575062801788761,0.019311269277471153,0.0024556455290955666,1089.7674473131722,965.3626,124.40483744989092,-255.29536,255.29536,61175.676188144804,22022.888976488335,4.359264186976473e-06,0.005093278581292915,35.70260131727403,1.1271604987098038,7988038.835546027,0.08969051309147273,3.976352630082025e-17,2.077881515242456e-05,-8.063203,5.7299175,-2.3332853,True,-345863.68072213785,1202,0.2086111111111111,947675.7908069117,3630017.918751135,,
557686,453,1,2019-03-20 01:46:06,2019-03-20 01:58:36,0 days 00:12:30,133.7722592210701,32.71649685918191,10916.23436877039,229.32246380571192,True,245.04628546582063,-0.25818188483695304,-0.9660963276723695,604.9180956136081,136.01699859847994,3309.575836539073,221.91875,9.9013305e-05,22932.246380571192,1.0807654103831106,0.3599938454314903,9.161405788017382e-05,488267990151.2065,7.074664365135585e-06,56.748528,-11.832496,0.014916916,0.0678723,223.24756,55.164455,-12.04632,0.004575515298959942,0.019319467433153645,0.0024463467073249793,1089.7582477900012,965.4348,124.32343333687618,-255.36913,255.36913,61184.718809138176,22026.122205746087,4.363576178795324e-06,0.005101868212862804,35.742220107858536,1.1276965528049923,7980227.737489933,0.08967512976364411,3.990352405040618e-17,2.0790602782859904e-05,-8.063189,5.735417,-2.3277717,True,-345219.5719357551,1202,0.20833333333333334,947441.3800432183,3629944.0858270307,,
557687,454,1,2019-03-20 01:46:07,2019-03-20 01:58:36,0 days 00:12:29,133.76972884082863,32.71592788485456,10916.141020689462,229.32583100578887,True,245.04490820750695,-0.2582414260942914,-0.9660804137590135,604.9649598673967,136.06322099344277,3306.6881345417173,221.92119,9.905016e-05,22932.583100578886,1.0808533489749619,0.359995179846899,9.164070008292906e-05,488279722944.2805,7.089165686765631e-06,56.747845,-11.820762,0.014629123,0.06850043,223.24995,55.16298,-12.03546,0.004575845611871898,0.019327781673749034,0.002439464495255043,1089.749035739544,965.507,124.24201669657532,-255.44295,255.44295,61219.36222125416,22038.675312952844,4.367349952199527e-06,0.005109380056298144,35.78190897526579,1.128174293274531,7975903.459751487,0.08968845981686965,4.000877491111871e-17,2.0793833257176294e-05,-8.065816,5.7422457,-2.3235703,True,-344624.09155759204,1202,0.20805555555555555,947206.7540406266,3629870.2079375936,,
557688,455,1,2019-03-20 01:46:08,2019-03-20 01:58:36,0 days 00:12:28,133.7671985326338,32.715358782517555,10916.047922957074,229.32918921530603,True,242.26577854448453,-0.25973509767271136,-0.9656799050601327,610.2540242519503,136.10635012741926,3341.9306653095964,221.92365,9.908704e-05,22932.918921530603,1.08094115301146,0.359996455970165,9.166737628606108e-05,493881187452.7154,7.105953908480438e-06,56.747166,-11.809025,0.014342299,0.06912659,223.25237,55.161507,-12.024596,0.004576175208308939,0.019336270812529803,0.002461109667502926,1089.7398232892265,965.5792,124.16059965641398,-255.51678,255.51678,61762.9038318697,22234.426489899215,4.367061383955199e-06,0.005108767357060752,35.820322849173955,1.128149772510056,7996404.909930293,0.08992978206014252,3.9646684276263957e-17,2.0632203659076584e-05,-8.089404,5.7599883,-2.3294158,True,-344549.6622767609,1202,0.20777777777777778,946972.1327149682,3629796.3220620407,,
557689,456,1,2019-03-20 01:46:09,2019-03-20 01:58:36,0 days 00:12:27,133.764698008185,32.71479288827948,10917.310604732756,229.2836453118755,True,235.0408288260028,-0.2589652492736704,-0.965886639139721,599.9734709728649,132.334715307454,3247.6999217346197,221.91687,9.903593e-05,22928.364531187548,1.0810823931874587,0.3599359534575353,9.160812692352808e-05,4567492903920.917,7.35474917009129e-06,56.75748,-11.79592,0.0140150245,0.06972118,223.24532,55.171307,-12.012317,0.004578511330135768,0.019560871260823953,0.0024651629573975097,1089.7307601254938,965.6508,124.07994225440007,-255.58989,255.58989,58925.23025856559,21209.308935821617,2.071664954141644e-06,0.0017365167559187167,34.25593056199078,0.954688233213247,77513365.39337441,0.16570327070562538,3.1787515735286967e-18,1.9413822587401872e-05,-15.350087,6.1189675,-9.231119,True,-1300903.899258775,1202,0.2075,946740.287848996,3629722.9241772704,,
557690,457,1,2019-03-20 01:46:10,2019-03-20 01:58:36,0 days 00:12:26,133.76227151800856,32.71424549085425,10917.279412598029,229.2847702985403,True,235.04246774888537,-0.25902409899183326,-0.965870858935846,599.6073510148047,132.29964067598453,3240.717700169109,221.91884,9.906782e-05,22928.47702985403,1.0811702449102962,0.35993451909765795,9.163017950087106e-05,4563657888812.979,7.3687062940116e-06,56.75731,-11.784587,0.013739276,0.07031755,223.24722,55.170383,-12.001817,0.004578969027410267,0.019573410857621036,0.0024591456486502392,1089.7219414235328,965.7202,124.00172657978283,-255.66077,255.66077,58882.6661721481,21193.904131860058,2.073052952633104e-06,0.0017379752178626352,34.259722554880035,0.9547100719297399,77504267.13815516,0.1660403623637265,3.1879886305678603e-18,1.9428949702241996e-05,-15.384518,6.1373744,-9.247143,True,-1302387.0777389714,1202,0.20722222222222222,946515.296058189,3629651.898347887,,
557691,458,1,2019-03-20 01:46:11,2019-03-20 01:58:36,0 days 00:12:25,133.75984506545132,32.71369796522219,10917.247025697425,229.28593838078766,True,234.0786572351634,-0.25960605404834713,-0.9657146041670109,601.0085187564681,132.26594279012542,3247.3774152877913,221.92079,9.9099845e-05,22928.593838078767,1.0812618972194539,0.35993319655719214,9.16520274657175e-05,4569506527900.723,7.382852172829147e-06,56.75713,-11.773251,0.013464414,0.07091219,223.24913,55.16945,-11.991314,0.004579311569809761,0.019585922482770825,0.002463655332939936,1089.7131222985065,965.7895,123.92363255241276,-255.73163,255.73163,59005.4172621005,21238.008449338755,2.074930581429294e-06,0.0017399511837040452,34.26416045715574,0.9547562795756339,77442152.60105857,0.16637618913807747,3.1907456134456824e-18,1.93912606420673e-05,-15.418754,6.1569185,-9.261835,True,-1302115.2548459668,1202,0.20694444444444443,946290.30592288,3629580.863888549,,
557692,459,1,2019-03-20 01:46:12,2019-03-20 01:58:36,0 days 00:12:24,133.7574289713379,32.71315146046884,10917.607717585026,229.27292975774083,True,233.51451755944674,-0.26002301364956165,-0.9656024194111156,599.0468008307004,131.16912651308027,3227.388477401266,221.92009,9.910652e-05,22927.292975774082,1.081368303747891,0.3599139011854156,9.164917892565584e-05,20539531159979.965,7.921587328192992e-06,56.76014,-11.7615185,0.01317804,0.07149653,223.2483,55.17179,-11.980399,0.0045803101166927715,0.01966039734733491,0.002472700697076569,1089.7043548946992,965.8587,123.84565128141799,-255.80226,255.80226,58287.08253614085,20978.331264298762,1.2818726869771774e-06,0.0009484229943450278,33.826381598491565,0.9153959420625899,352385644.74803567,0.3098354638458647,6.71984730470273e-19,1.909523887395733e-05,-29.16763,7.5664163,-21.601213,True,-3019268.1433576033,1202,0.20666666666666667,946066.2803361586,3629509.9919318086,,
557693,460,1,2019-03-20 01:46:13,2019-03-20 01:58:36,0 days 00:12:23,133.75501899285513,32.71260539681984,10917.804099034007,229.2658473649881,True,243.6033021863048,-0.24844843761809648,-0.9686451227591697,588.9686682556086,130.89453996751482,2922.0701529681455,221.9205,9.9123834e-05,22926.58473649881,1.0814670263999928,0.3599021211248455,9.165682495545926e-05,16703780415692.863,7.773658004566031e-06,56.761826,-11.749992,0.012898619,0.07208039,223.24863,55.17277,-11.969691,0.004581045232475845,0.01968675862576589,0.0022333975432908435,1089.6956191301933,965.9276,123.76800682550584,-255.87274,255.87274,57697.81854706326,20765.567279364517,1.360083288115038e-06,0.0010219087717323358,33.73007281838231,0.9192454121742692,289504539.9691816,0.3220703386007171,8.234241529828573e-19,1.930222047099764e-05,-30.311045,8.266018,-22.045027,True,-3160561.8330159197,1202,0.2063888888888889,945842.824014066,3629439.2001442863,,
557694,461,1,2019-03-20 01:46:14,2019-03-20 01:58:36,0 days 00:12:22,133.75249698577363,32.71206109599327,10917.83366729119,229.2647810168272,True,243.60454334875007,-0.24850636065248433,-0.9686302641954035,588.2053708773667,130.77787926511442,2911.294145112655,221.92207,9.9152516e-05,22926.47810168272,1.0815620156458197,0.3598979092235416,9.167529399555935e-05,16728030165502.629,7.789596180689238e-06,56.7621,-11.738164,0.012611928,0.07269245,223.25014,55.172295,-11.958721,0.004581515855278155,0.019704336519849087,0.002227447018074425,1089.6861385582647,965.9983,123.6878475426397,-255.94522,255.94522,57580.451920921856,20723.084258486437,1.359425867849803e-06,0.0010212844033709134,33.70003848546608,0.9191368665808072,290515784.5665414,0.3223874980705713,8.238014450799813e-19,1.933183493002107e-05,-30.347857,8.274687,-22.07317,True,-3160546.6485465225,1202,0.2061111111111111,945608.8421796543,3629368.1370166647,,
557695,462,1,2019-03-20 01:46:15,2019-03-20 01:58:36,0 days 00:12:21,133.74997501991845,32.71151666550163,10917.861379630294,229.26378160404988,True,248.28992772277837,-0.24638861215937452,-0.9691711158501255,579.8036937581193,130.665005041683,2844.938408868582,221.92368,9.9181416e-05,22926.378160404987,1.0816580661463053,0.35989373624993237,9.169387162780932e-05,16371523581096.713,7.806985426408766e-06,56.76238,-11.72632,0.012328765,0.0732987,223.25166,55.171818,-11.947732,0.004582101128678744,0.019721742600168183,0.0021775160062766784,1089.6766574416326,966.0689,123.60774875022639,-256.01773,256.01773,56753.321231204434,20425.164822490777,1.363642825325432e-06,0.0010252756577886397,33.671608667027755,0.9192762565126145,288468114.74524295,0.3237120975619282,8.442877500389465e-19,1.9610743359758402e-05,-30.478863,8.33357,-22.145294,True,-3185627.181936567,1202,0.20583333333333334,945374.8622782,3629297.0655399016,,
557696,463,1,2019-03-20 01:46:16,2019-03-20 01:58:36,0 days 00:12:20,133.74740319801901,32.7109665066737,10916.032402101504,229.3297490854993,True,244.5049314253735,-0.2482078163976103,-0.9687068080070099,593.909954902324,135.4247741536205,2966.104421967106,221.93803,9.9333585e-05,22932.974908549928,1.0816878126907221,0.35997400321506856,9.183202775748428e-05,497398301787.7605,7.216965431504021e-06,56.749207,-11.714957,0.012377335,0.073528245,223.2662,55.157326,-11.937041,0.004580349071651426,0.019460199200486965,0.002179125677750661,1089.6669240362598,966.13605,123.5308766729786,-256.09116,256.09116,60357.973119843795,21727.301209897672,4.345763176940904e-06,0.0050661042668128705,35.68975128966466,1.1266853688530603,8240805.250371001,0.09292770755450801,3.983927693861575e-17,2.1026917386699282e-05,-8.37629,5.952997,-2.423293,True,-352052.1473977234,1202,0.20555555555555555,945136.2291494212,3629225.1540032616,,
557697,464,1,2019-03-20 01:46:17,2019-03-20 01:58:36,0 days 00:12:19,133.74487174205763,32.71042072031348,10915.914978792462,229.3339848292722,True,238.59438332065795,-0.23207323295364182,-0.9726983163069858,585.4209514970721,135.4952603390532,2564.091961172777,221.94077,9.937579e-05,22933.39848292722,1.0817990282021088,0.3599762154699099,9.186160319927802e-05,497293724910.3095,7.228673186956015e-06,56.749924,-11.70186,0.012365296,0.07372925,223.26881,55.15708,-11.924559,0.0045812523721610885,0.019468734128689758,0.0018525082602755584,1089.6573937575936,966.2023,123.45512324978108,-256.1636,256.1636,60180.00333893484,21663.369848916303,4.344147474650414e-06,0.005062842366360679,35.742581964474546,1.1293979094018822,8263437.974729621,0.09424200541986855,3.990167971436997e-17,2.1116734480845026e-05,-8.497195,6.0368114,-2.460384,True,-343811.07836426265,1202,0.20527777777777778,944901.3601077719,3629153.903911539,,
557698,465,1,2019-03-20 01:46:18,2019-03-20 01:58:36,0 days 00:12:18,133.74239131549325,32.70992274714469,10915.820775129803,229.33738302983798,True,238.60135834009282,-0.23214992097878445,-0.9726800163412138,585.4503029048777,135.535475694028,2561.3858787319223,221.94324,9.9414734e-05,22933.7383029838,1.0819039746712116,0.3599775323909588,9.188868543109823e-05,497158477294.9669,7.23996075838732e-06,56.750713,-11.68906,0.012351495,0.07392525,223.27116,55.156956,-11.9123535,0.004582160163626554,0.01947841327090007,0.001849384420834306,1089.647597203814,966.26495,123.38264359053278,-256.23282,256.23282,60206.9267275679,21673.14091623316,4.347454955761671e-06,0.005069400327354538,35.78158255432642,1.1297553795850748,8257496.343312357,0.09423857989143573,3.9996332578563506e-17,2.112196185968298e-05,-8.498148,6.042439,-2.455709,True,-343187.85720366985,1202,0.205,944671.0398578572,3629088.1823773263,,
